mv_id,mv_name,mv_author,mv_desc,mv_pic,playCount,publishTime,mv_url_240,mv_url_480,mv_url_720,mv_url_1080
5669082,Look What You Made Me Do - The Birdcage ,Taylor Swift,,http://p1.music.126.net/5Ocmi5B7mpqdy72XIMVc6w==/109951163031125000.jpg,74万,2017-09-21,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20170925034755/07f96d57-d2f8-4af4-9c24-c794d2959b2a/ab5f1eb9326bf59ebb9e4b5656a2dd88.mp4?wsSecret=a42ef9d7a36f26120096603f7e10bd7a&wsTime=1557752263,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20170925034755/07f96d57-d2f8-4af4-9c24-c794d2959b2a/57e9dec07fd5142b0d5866bcbc2d9949.mp4?wsSecret=e999a34fbc6331b851c6f63425d6b8bd&wsTime=1557752263,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20170925034755/07f96d57-d2f8-4af4-9c24-c794d2959b2a/0b71f955fc2f89a611c9e5f4285f3945.mp4?wsSecret=65f5fa4eb707622687324e7bc0a04f87&wsTime=1557752263,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20170925034755/07f96d57-d2f8-4af4-9c24-c794d2959b2a/fff6d1b00443f9bcc63d609f679886e1.mp4?wsSecret=5d870a521f6180e9f13f19f085a6bfa0&wsTime=1557752263
463728,We Are Never Ever Getting Back Together (Live Summertime Ball 2013) ,Taylor Swift,,http://p1.music.126.net/Icr2KTEp1LPSIoNreKLYhA==/7791139395551274.jpg,16万,2013-06-22,http://vodkgeyttp8.vod.126.net/cloudmusic/ITAhMjAjMDUgMGAxJSQgMA==/mv/463728/de991a27297a04ded0487d797c98854c.mp4?wsSecret=2f02b89cd9c59621c28637ed237db964&wsTime=1557752264,http://vodkgeyttp8.vod.126.net/cloudmusic/ITAhMjAjMDUgMGAxJSQgMA==/mv/463728/5d70ecfbb3462437ea0caff2ee041b31.mp4?wsSecret=574e7b5638ecff2685227e2da78a37da&wsTime=1557752264,http://vodkgeyttp8.vod.126.net/cloudmusic/ITAhMjAjMDUgMGAxJSQgMA==/mv/463728/9006743630e99b97440826cfbf6e70e2.mp4?wsSecret=b45c54fb0ee945c000c709ec369b7df9&wsTime=1557752264,
5452054,Super Saturday Night (超级碗预热演唱会Part1),Taylor Swift,霉霉Taylor Swift今年超级碗预热演唱会官方率先曝光开场3首歌表演——New Romantics、Blank Space和I Knew You Were Trouble！,http://p1.music.126.net/hY76cr4yxG2lHd4RVkc0fA==/19096317951230725.jpg,102万,2017-03-07,http://vodkgeyttp8.vod.126.net/cloudmusic/MDBgMCMiMCMhMCAwNDAwYA==/mv/5452054/6c2130c3735cc9160c4adaea1feb058c.mp4?wsSecret=54dee18b3bd0c02557ba64955439e920&wsTime=1557752265,http://vodkgeyttp8.vod.126.net/cloudmusic/MDBgMCMiMCMhMCAwNDAwYA==/mv/5452054/ba8444d60952ac13e891f8873dcb4ff1.mp4?wsSecret=161929183192266285b5457e33097902&wsTime=1557752265,http://vodkgeyttp8.vod.126.net/cloudmusic/MDBgMCMiMCMhMCAwNDAwYA==/mv/5452054/50305e4eea3f7d9a0e222a2a072620d8.mp4?wsSecret=c12813eaffff109865ccfb2e2ea5705d&wsTime=1557752265,http://vodkgeyttp8.vod.126.net/cloudmusic/MDBgMCMiMCMhMCAwNDAwYA==/mv/5452054/5e45ae0941e03319c82cabbe4acdc7b0.mp4?wsSecret=bb69b5d3085a7efe1ce5e2d0bd0598e2&wsTime=1557752265
382758, All Too Well (Live at Grammy Awards 2014),Taylor Swift,,http://p1.music.126.net/bV_6wGJ_XTc4-Bb5osGQ_A==/7873602766692542.jpg,49万,2014-01-26,http://vodkgeyttp8.vod.126.net/cloudmusic/IGYmIDEkITBlIWBkMDEkMA==/mv/382758/1a69a05863215129744f446620a6ed1b.mp4?wsSecret=cba0028e4bf366c827784de16b46a2f9&wsTime=1557752267,http://vodkgeyttp8.vod.126.net/cloudmusic/IGYmIDEkITBlIWBkMDEkMA==/mv/382758/38fb2b7840a49a6648e939e076ac6813.mp4?wsSecret=1c399e57dd417d7a2f7410afe6f6af96&wsTime=1557752267,http://vodkgeyttp8.vod.126.net/cloudmusic/IGYmIDEkITBlIWBkMDEkMA==/mv/382758/9a1966a6e7e57a46f40a8dac60d93ea1.mp4?wsSecret=4f1137656f0b20e7f734f93e2d790631&wsTime=1557752267,http://vodkgeyttp8.vod.126.net/cloudmusic/IGYmIDEkITBlIWBkMDEkMA==/mv/382758/69383be4fbcb453f3719566f1ae293ce.mp4?wsSecret=4bb96884a6398ca3112d0e09d14623f8&wsTime=1557752267
5670096,Look What You Made Me Do - Zombie Transformation,Taylor Swift,Taylor Swift《Look What You Made Me Do》MV最新花絮释出,http://p1.music.126.net/8cXaHQLemvn58ojVR_vMRg==/109951163031120214.jpg,69万,2017-09-21,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20170925034947/5490a9a4-b3b8-4595-902d-dfbd63184f99/97aa4dbcbc2b37faf7ab78a16ec8dea9.mp4?wsSecret=ef22812f51ede7638eb531aee09101a2&wsTime=1557752268,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20170925034947/5490a9a4-b3b8-4595-902d-dfbd63184f99/5d85fd3727406e3b7c4efd17e3ef0867.mp4?wsSecret=4fe8aaf3a6f1a8d2e56db663fc6dcfde&wsTime=1557752268,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20170925034947/5490a9a4-b3b8-4595-902d-dfbd63184f99/90a502a7a2125e4f3458b4f227b2765e.mp4?wsSecret=559504c00ce48d073742a06da03f87af&wsTime=1557752268,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20170925034947/5490a9a4-b3b8-4595-902d-dfbd63184f99/19238f00bb8dd05d580b99ef2f225b25.mp4?wsSecret=d63cf5ce69882f205b5a15d03c501e71&wsTime=1557752268
5670099,Look What You Made Me Do- Taylor Mountain,Taylor Swift,,http://p1.music.126.net/OQS1AQILVf4KI1ZoV2_ITg==/109951163031117424.jpg,88万,2017-09-21,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20170925035136/d4dffa46-53eb-4873-a6e7-c12b28e03b95/636e430f88077f69e61eeedd3bde0024.mp4?wsSecret=b2c4da7edf9db0e0e2cb1bfcb2533d02&wsTime=1557752268,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20170925035136/d4dffa46-53eb-4873-a6e7-c12b28e03b95/9d0a43a8242453a2e87ba5cf1139bfa0.mp4?wsSecret=d9d2a72ed200a52ed17bdab372ecc7cf&wsTime=1557752268,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20170925035136/d4dffa46-53eb-4873-a6e7-c12b28e03b95/451c41e2460bb521f93d5abc26eebffe.mp4?wsSecret=852ab12d7a6ee21a638d0ac216aa8712&wsTime=1557752268,
5771027,Gorgeous (Live At Capital’s Jingle Bell Ball 2017),Taylor Swift,,http://p1.music.126.net/78OHIdzogQeunBJwi2PEig==/109951163081230141.jpg,93万,2017-12-10,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20171211012330/41fa712e-3792-49e7-9572-47ac0ea2b7a6/522b0e2a8a3d5a90d5656f1bf26b5c49.mp4?wsSecret=98d74696afab1566b155b42398390983&wsTime=1557752269,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20171211012330/41fa712e-3792-49e7-9572-47ac0ea2b7a6/cd187c44ff578d8274015992dca7009e.mp4?wsSecret=32447e95862c3562fdb159e17df30c46&wsTime=1557752269,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20171211012330/41fa712e-3792-49e7-9572-47ac0ea2b7a6/50fcdd37e4a53951c0199a7317019ae6.mp4?wsSecret=4ab3573676987c146c7ff75441ea1c3c&wsTime=1557752269,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20171211012330/41fa712e-3792-49e7-9572-47ac0ea2b7a6/05001167c19c4a24d0cedbab888e61e6.mp4?wsSecret=d092af8a8b60b2fe6cbff7097b36f43a&wsTime=1557752269
5771028,Look What You Made Me Do (Live At Capital’s Jingle Bell Ball 2017),Taylor Swift,,http://p1.music.126.net/wC81z78Kd8ZA4gWg3eu-QQ==/109951163081229746.jpg,56万,2017-12-10,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20171211012550/7abc68e7-abc4-4d39-906e-4d98ac9400a4/923c3db4edb8fc68d8baed708d7b737c.mp4?wsSecret=e6fd0b9f990e14e7d14c8da79aa3e471&wsTime=1557752271,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20171211012550/7abc68e7-abc4-4d39-906e-4d98ac9400a4/c09a430c36ba91ee6747e02d37343cc5.mp4?wsSecret=7de0f05e03afd2b8f0ced5e52b5e81f8&wsTime=1557752271,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20171211012550/7abc68e7-abc4-4d39-906e-4d98ac9400a4/9543ae9979f9fc219d7acfc63d4ab59a.mp4?wsSecret=34372bcaf0c2a96956b9136b679ec67d&wsTime=1557752271,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20171211012550/7abc68e7-abc4-4d39-906e-4d98ac9400a4/82152f1260073bc3ee72fe8a019bee18.mp4?wsSecret=16b89209137fb0008ca13251c42bcab0&wsTime=1557752271
37109,Fearless,Taylor Swift,,http://p1.music.126.net/F1FBij1EKbW2gAqUOzoMEA==/5975845696962713.jpg,58万,2013-05-24,http://vodkgeyttp8.vod.126.net/cloudmusic/ZiEiMDAyYSRiIiAiMGEgMA==/mv/37109/33aaa704f853f1e7b03417f1d8085896.mp4?wsSecret=f7ff27c73fe6260adf77091cea43c40d&wsTime=1557752272,http://vodkgeyttp8.vod.126.net/cloudmusic/ZiEiMDAyYSRiIiAiMGEgMA==/mv/37109/2e699e8a673386c37c702c00aafdb1c4.mp4?wsSecret=22cc100c63bf5aadf0177d3168805135&wsTime=1557752272,http://vodkgeyttp8.vod.126.net/cloudmusic/ZiEiMDAyYSRiIiAiMGEgMA==/mv/37109/c024340af9d48eaa7dc4c43ace11ae29.mp4?wsSecret=bcd1ffd483105dfc75911311b8ca49ac&wsTime=1557752272,
505084,Dear John (Live on Speak Now World Tour 2011),Taylor Swift,,http://p1.music.126.net/pVUvBMFbOARPWF2_S6bWaQ==/3395291908527347.jpg,33万,2011-01-01,http://vodkgeyttp8.vod.126.net/cloudmusic/IjAwImIgICA0IiMkMCAwZA==/mv/505084/d0becc2f928b9e7528f0fd64f956c5b9.mp4?wsSecret=36679d795f86eb7ad306771a2ee3dfce&wsTime=1557752272,http://vodkgeyttp8.vod.126.net/cloudmusic/IjAwImIgICA0IiMkMCAwZA==/mv/505084/d3303fdc98a5fa361ad0efb304e107f7.mp4?wsSecret=fa68a2967caf9b14261ef74b57a7b29e&wsTime=1557752272,http://vodkgeyttp8.vod.126.net/cloudmusic/IjAwImIgICA0IiMkMCAwZA==/mv/505084/3ed9ebbb19a6cc0e0841460f1f5fafea.mp4?wsSecret=b357f29a09b1e4e1a952a5328189e6fb&wsTime=1557752272,
366103,Blank Space (The Voice 2014),Taylor Swift,,http://p1.music.126.net/xRV_dcMvFXkjBaq1BKEolw==/3240260768303225.jpg,28万,2014-11-26,http://vodkgeyttp8.vod.126.net/cloudmusic/ITAgJCEgJGIwJTMwIDA0MQ==/mv/366103/f5c110c9af9242394d2686efa267e733.mp4?wsSecret=70dcb1bdbe02488f697b6db0ac2ee83b&wsTime=1557752273,http://vodkgeyttp8.vod.126.net/cloudmusic/ITAgJCEgJGIwJTMwIDA0MQ==/mv/366103/497ef780ec5776182a501f1d52ebe097.mp4?wsSecret=b49b1fd13f152789f7e7c33d665029d2&wsTime=1557752273,http://vodkgeyttp8.vod.126.net/cloudmusic/ITAgJCEgJGIwJTMwIDA0MQ==/mv/366103/c4728d0b54ba49395ee8d20e55787b74.mp4?wsSecret=ae5ad6a56314248e145e9e853aece56e&wsTime=1557752273,http://vodkgeyttp8.vod.126.net/cloudmusic/ITAgJCEgJGIwJTMwIDA0MQ==/mv/366103/6b62d6ce63429cdd1e0ea72a2f052172.mp4?wsSecret=fd06927a769c69e033e5df4151dab9cb&wsTime=1557752273
325217,Tim McGraw,Taylor Swift,,http://p1.music.126.net/qz2xhdUf3HNnif2ZO2J3gQ==/8984109510625956.jpg,34万,2006-07-22,http://vodkgeyttp8.vod.126.net/cloudmusic/MCQyJGEgISAgIWExZDBgMA==/mv/325217/b31505b56442c045a632f90e94198795.mp4?wsSecret=a3ee87984aaf0c8c1b1d6c4eea8aad81&wsTime=1557752274,,,
5293221,Enchanted (Speak Now World Tour Live Concert),Taylor Swift,,http://p1.music.126.net/TKyeLqZWtyPpLEn1gGLG_A==/1413971955085318.jpg,62万,2012-03-04,http://vodkgeyttp8.vod.126.net/cloudmusic/MTI5MDc0OTc=/30d5fd2e670ed9c4670148d11d7867a7/3d4bae188d9fd7e6412dea4f23505181.mp4?wsSecret=3e24a38f2721760585c7636725cfd049&wsTime=1557752275,http://vodkgeyttp8.vod.126.net/cloudmusic/MTI5MDc0OTc=/30d5fd2e670ed9c4670148d11d7867a7/cf72964735790d0cb8eb465de3ea7395.mp4?wsSecret=1f21e91d7433233f3059ea2eaeb87d94&wsTime=1557752275,http://vodkgeyttp8.vod.126.net/cloudmusic/MTI5MDc0OTc=/30d5fd2e670ed9c4670148d11d7867a7/b814e97ebb34eae865518a4e7f1ffd9d.mp4?wsSecret=76d60d6e50bfcfb84ee7e0e208dcd590&wsTime=1557752275,
10771084, Tim McGraw (Live at reputation stadium tour),Taylor Swift,,http://p1.music.126.net/yPhZ1kfMoW7dpcjTi4UeEA==/109951163523444710.jpg,6万,2018-08-26,http://vodkgeyttp8.vod.126.net/cloudmusic/815e/mv/4509/8f5b37bb7ce37b12bdd3d6bbf46890e4.mp4?wsSecret=0089a98431feed5f27098b43d13d647b&wsTime=1557752276,http://vodkgeyttp8.vod.126.net/cloudmusic/815e/mv/4509/f3a941d5dd85c411ea82d22b894e399b.mp4?wsSecret=e35911e65e54640448c1dd04f853b3b4&wsTime=1557752276,http://vodkgeyttp8.vod.126.net/cloudmusic/815e/mv/4509/1e0381bd13cd5ebb2d5e7016a58d9868.mp4?wsSecret=fd983da18c7aeac858b84b58dc46a3e6&wsTime=1557752276,
5566263,Enchanted / Wildest Dreams (Live @ 2016 F1 Concert),Taylor Swift,霉霉Taylor Swift在2016年10月的一级方程式赛车演唱会现场表演的《Enchanted》以及《Wildest Dreams》 官方视频！,http://p1.music.126.net/AV-ud8pDcLuh7Q9DHSDDvg==/19041342370019223.jpg,64万,2017-06-21,http://vodkgeyttp8.vod.126.net/cloudmusic/OTAjMDAgIDBgMCEwMyA2JQ==/mv/5566263/ff99706e75e449777a94ccea88bb8e1f.mp4?wsSecret=1da4a54daf66b2bf3ad284735b2bc8b3&wsTime=1557752277,http://vodkgeyttp8.vod.126.net/cloudmusic/OTAjMDAgIDBgMCEwMyA2JQ==/mv/5566263/6945436b1007ce5960260b5a38d75aa1.mp4?wsSecret=da5749128a16edbffe3b3060564ce1f4&wsTime=1557752277,http://vodkgeyttp8.vod.126.net/cloudmusic/OTAjMDAgIDBgMCEwMyA2JQ==/mv/5566263/6db754117c98dde2b132067d3e081fef.mp4?wsSecret=50df09dced1df55711401f656ba699e9&wsTime=1557752277,http://vodkgeyttp8.vod.126.net/cloudmusic/OTAjMDAgIDBgMCEwMyA2JQ==/mv/5566263/6565a8970f671102a2fe3bae9dd714ed.mp4?wsSecret=fb5039deb49b5355a09c7cb3719c85b1&wsTime=1557752277
425803,Both of Us,B.o.B,,http://p1.music.126.net/4BkjErA1KAeK4iQ8DcgCrQ==/7735064302387385.jpg,42万,2012-06-27,http://vodkgeyttp8.vod.126.net/cloudmusic/MCIwYTEgMDIwMSEwIiBgJA==/mv/425803/21b7977263805e009c6e5209e32bed99.mp4?wsSecret=1c215e5bbc614443414ab8567a0255d7&wsTime=1557752279,http://vodkgeyttp8.vod.126.net/cloudmusic/MCIwYTEgMDIwMSEwIiBgJA==/mv/425803/77419ca17b3985339fc7ff1fe5a02ebd.mp4?wsSecret=ef9d0402fd4460726b8bb8b8ed11da86&wsTime=1557752279,http://vodkgeyttp8.vod.126.net/cloudmusic/MCIwYTEgMDIwMSEwIiBgJA==/mv/425803/2ac44e397c84efe7a18c63887f7f771f.mp4?wsSecret=9df7266138f3fb3781b91a72bb02434a&wsTime=1557752279,
37897,Our Song,Taylor Swift,,http://p1.music.126.net/D3DB8SMmOq6RxpJxnN09Pw==/5975845696962727.jpg,57万,2013-05-24,http://vodkgeyttp8.vod.126.net/cloudmusic/JWE1MTAgISQwNCBgISEiIA==/mv/37897/1accdbb5e496f77de9a5c5f2fef7fbed.mp4?wsSecret=66cc28447db9d2855fd06edafee2eebf&wsTime=1557752279,,,
5902362,Pop Profiles 3-Taylor Swift 流行档案 3-泰勒·斯威夫特,Taylor Swift,,http://p1.music.126.net/0qQ54frZlUmqnFj7Z_Q8YA==/109951163289765509.jpg,23万,2018-05-09,http://vodkgeyttp8.vod.126.net/cloudmusic/YGIgYDAmMiIwIDBhMCA0MA==/mv/5902362/2fbcb09e4fd8511e9ae3837293de597e.mp4?wsSecret=5c943fc84f543b6a5ad5999f4521d18c&wsTime=1557752281,http://vodkgeyttp8.vod.126.net/cloudmusic/YGIgYDAmMiIwIDBhMCA0MA==/mv/5902362/73afe5fb83f0da84c12875b2fc5a44ad.mp4?wsSecret=7ad92c772685c0734f13d7b13eccafa0&wsTime=1557752281,http://vodkgeyttp8.vod.126.net/cloudmusic/YGIgYDAmMiIwIDBhMCA0MA==/mv/5902362/cbef1949acc6af716cc1e51e63eac816.mp4?wsSecret=5ba57c57187cf268aa8398bfa1df999c&wsTime=1557752281,http://vodkgeyttp8.vod.126.net/cloudmusic/YGIgYDAmMiIwIDBhMCA0MA==/mv/5902362/4cdf832af394a94a6f068c8c4dbc92d6.mp4?wsSecret=27479a889b0f0bb8a5d2b90d853adccf&wsTime=1557752281
418084,Taylor Swift - Live @ BBC Radio 1's Big Weekend 2015,Taylor Swift,,http://p1.music.126.net/SKiDhTW5nsDkJ2Ktfv8Lsg==/2943392629351458.jpg,27万,2015-05-24,http://vodkgeyttp8.vod.126.net/cloudmusic/ICBgIDNhMWExIDIiJiQwJg==/mv/418084/c8b76e53cdaaf1fcb87a72dc1724bd87.mp4?wsSecret=7ba1b4f5cf67aea2979dfdd317e8e4e7&wsTime=1557752282,http://vodkgeyttp8.vod.126.net/cloudmusic/ICBgIDNhMWExIDIiJiQwJg==/mv/418084/1570fba66802c698b70e472e67f31271.mp4?wsSecret=ee2d70a16f79f181a6ca20e466114c5b&wsTime=1557752282,http://vodkgeyttp8.vod.126.net/cloudmusic/ICBgIDNhMWExIDIiJiQwJg==/mv/418084/25ed9452915273b674355266db1240d8.mp4?wsSecret=cfd97370ed6913ccd3e21f4ecbff9fa1&wsTime=1557752283,
5771026,...Ready For It (Live At Capital’s Jingle Bell Ball 2017),Taylor Swift,,http://p1.music.126.net/81ZkeQ8Qtrs96Ij6f9ZkMg==/109951163081226270.jpg,46万,2017-12-10,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20171211011759/88dcbd9c-9226-47cd-b634-e53a284f5528/0dc1fb4c5ebb7f3f15105bd3dac42a65.mp4?wsSecret=2e11d7f0fcbf815cc77634224af4d0b8&wsTime=1557752283,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20171211011759/88dcbd9c-9226-47cd-b634-e53a284f5528/8c303eb6a3539b43fe854e1bce6a3f17.mp4?wsSecret=a7ce8284b5c34a73eefd315ae995d6c3&wsTime=1557752283,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20171211011759/88dcbd9c-9226-47cd-b634-e53a284f5528/c1c23e30efeea401d8f7e20881d9eb5f.mp4?wsSecret=167733375347243479e023799e00a5bb&wsTime=1557752284,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20171211011759/88dcbd9c-9226-47cd-b634-e53a284f5528/2c02772a4b9d281cfa38892afc8a4f9d.mp4?wsSecret=2fcfcadc01a8a19d5079963c7b6dadc2&wsTime=1557752284
5402207,How You Get The Girl (Live),Taylor Swift,霉霉Taylor Swift在格莱美博物馆不插电表演《How You Get The Girl》MV曝光！,http://p1.music.126.net/uR-MVESzhCj_XPc0tfadEg==/3444769945341564.jpg,44万,2016-12-05,http://vodkgeyttp8.vod.126.net/cloudmusic/ZDA0NCEgYCIiMSAwNSEgJg==/mv/5402207/f14ad28896cd8ec704c6ffdbb33b7922.mp4?wsSecret=935a65c1df5cba05fcc2d50e0418cf9f&wsTime=1557752284,http://vodkgeyttp8.vod.126.net/cloudmusic/ZDA0NCEgYCIiMSAwNSEgJg==/mv/5402207/344440bb598a4e5e787bdd09caf0acb7.mp4?wsSecret=0b3dbb35cfa10c5e9b1d6c4194d75f49&wsTime=1557752284,http://vodkgeyttp8.vod.126.net/cloudmusic/ZDA0NCEgYCIiMSAwNSEgJg==/mv/5402207/ca854ff45a0cf7a830a8653feb4e0640.mp4?wsSecret=709a2c63ef47ff5dcccafb8235389d68&wsTime=1557752284,http://vodkgeyttp8.vod.126.net/cloudmusic/ZDA0NCEgYCIiMSAwNSEgJg==/mv/5402207/d5d5515eea94196332b8f14b01c38db3.mp4?wsSecret=f7fd7e4e74832e6577ffe3592ce8a4f6&wsTime=1557752284
202051,The Last Time,Taylor Swift,,http://p1.music.126.net/PN1dsXEBgbmp-cHC_gX2RA==/6058309069045937.jpg,32万,2013-11-16,http://vodkgeyttp8.vod.126.net/cloudmusic/JDEkIjckMCQwMCEmMCExIQ==/mv/202051/bfda4dc1422058b9b8e1321cb3b81b7f.mp4?wsSecret=326d1c229671f11547d99c9c6c7bfd03&wsTime=1557752285,http://vodkgeyttp8.vod.126.net/cloudmusic/JDEkIjckMCQwMCEmMCExIQ==/mv/202051/e479ec12d3b6b447a06646b2fb4817f8.mp4?wsSecret=ca22b940d386af63ed45ffea2d37e77a&wsTime=1557752285,http://vodkgeyttp8.vod.126.net/cloudmusic/JDEkIjckMCQwMCEmMCExIQ==/mv/202051/9ad988f6acadbcc85e4ce36c918128a2.mp4?wsSecret=c185371508a453eddb92a1da18fb69bb&wsTime=1557752285,http://vodkgeyttp8.vod.126.net/cloudmusic/JDEkIjckMCQwMCEmMCExIQ==/mv/202051/82463372127382_1920x1080.mp4?wsSecret=15122227953fcc39ea952f0cac2f8617&wsTime=1557752285
10866083,Taylor Swift performed at TIME100 Gala,Taylor Swift,Taylor Swift于《时代》杂志百大人物晚宴上表演《Style》与《Delicate》片段赏析。,http://p1.music.126.net/u6GN1fY8ddplGZBttJOCKg==/109951164021487021.jpg,2万,2019-04-24,http://vodkgeyttp8.vod.126.net/cloudmusic/37f5/core/195d/f16838370fceaa590ef2bd404ebbc7aa.mp4?wsSecret=be9353128dfd54d0c52a2b583e394102&wsTime=1557752286,http://vodkgeyttp8.vod.126.net/cloudmusic/37f5/core/195d/68fd4932bff5b15a25233f4d06612d59.mp4?wsSecret=cec250ea31271e09622c0023d8901de4&wsTime=1557752286,,http://vodkgeyttp8.vod.126.net/cloudmusic/37f5/core/195d/0ec724334e327120497c554c0ec8c4aa.mp4?wsSecret=911cdaea52c7b8e0f921b8078f537b3a&wsTime=1557752286
5779970,End Game (Live at iHeartRadio Jingle Ball),Taylor Swift,,http://p1.music.126.net/TaBbnwzFiVYRSlfoXhtKtw==/109951163185910034.jpg,19万,2018-01-11,http://vodkgeyttp8.vod.126.net/cloudmusic/NTFkNDBgIDA2ICIhMGYgJA==/mv/5779970/2a93299b684ec73557193e6640bc1e61.mp4?wsSecret=4781c5aa166a31331f5188f7cdf8d264&wsTime=1557752287,http://vodkgeyttp8.vod.126.net/cloudmusic/NTFkNDBgIDA2ICIhMGYgJA==/mv/5779970/d3a356f93c66173a19218e4b1ec3d84f.mp4?wsSecret=87960af5db2c4fb8afdf4fae38191015&wsTime=1557752287,http://vodkgeyttp8.vod.126.net/cloudmusic/NTFkNDBgIDA2ICIhMGYgJA==/mv/5779970/40461c751d0a84a091cb71ca3d249e1c.mp4?wsSecret=057419df9c468df4ed431fb4bc817ab7&wsTime=1557752287,http://vodkgeyttp8.vod.126.net/cloudmusic/NTFkNDBgIDA2ICIhMGYgJA==/mv/5779970/fe7e44fb58eada6c46dd71497e3aa0e4.mp4?wsSecret=31d141c106c8d78ddb2c92e9943c8d0a&wsTime=1557752287
480206,Victoria's Secret Fashion Show 2013,Taylor Swift,,http://p1.music.126.net/iOz4yCEk9tyB_uIrqOdUHQ==/7970359792489532.jpg,117万,2013-12-11,http://vodkgeyttp8.vod.126.net/cloudmusic/MiEhZDAgIiEgOCAwYCAwMA==/mv/480206/5a45f491bc0c2fda3ef0c4df9659219e.mp4?wsSecret=cc92116f4b160f68dc99bae0039244bd&wsTime=1557752288,http://vodkgeyttp8.vod.126.net/cloudmusic/MiEhZDAgIiEgOCAwYCAwMA==/mv/480206/48961da588c3311e88ab11394c370cb3.mp4?wsSecret=8afe39603a4117995a16aa89ec1a80e1&wsTime=1557752288,http://vodkgeyttp8.vod.126.net/cloudmusic/MiEhZDAgIiEgOCAwYCAwMA==/mv/480206/67bbc82d82be3c490d789c12df5c65f0.mp4?wsSecret=3c1682c73ae9a096408612a7c653ee1a&wsTime=1557752288,http://vodkgeyttp8.vod.126.net/cloudmusic/MiEhZDAgIiEgOCAwYCAwMA==/mv/480206/84321b937f882e84d3e122fc223f0796.mp4?wsSecret=a1881f142e0f951b67c76881ac120420&wsTime=1557752288
5701012,The Making of a Song “Gorgeous”,Taylor Swift,霉霉Taylor Swift新单《Gorgeous》官方幕后制作花絮发布！,http://p1.music.126.net/b34HOFzH6WPLnsfGnJ9jjw==/109951163054613441.jpg,72万,2017-11-01,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20171102105709/a35d8a6f-52b8-4764-80c7-044502be4992/207bd51f661f715b47b1d7e16e1d0757.mp4?wsSecret=12edb1c5e647fd04dd1025ca2bdfafdf&wsTime=1557752289,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20171102105709/a35d8a6f-52b8-4764-80c7-044502be4992/0d2b772333608ace27492ed132cc7235.mp4?wsSecret=6de2982792a6fbe1fb48f9d658b7059f&wsTime=1557752289,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20171102105709/a35d8a6f-52b8-4764-80c7-044502be4992/0325450301eb34d7d1d30eb7daaa0656.mp4?wsSecret=394aae06df55790ad6faf5141f7c8e1b&wsTime=1557752289,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20171102105709/a35d8a6f-52b8-4764-80c7-044502be4992/fa8928cf69f506a0cb08e89a93b51c53.mp4?wsSecret=0d7ba04cd695fc5944e0eaba13798bb8&wsTime=1557752289
5709029,Taylor Swift新专辑《Reputation》预告片,Taylor Swift,霉霉Taylor Swift全新专辑《Reputation》将于11月7日00:00在网易云音乐开始预售，11月10正式发布！你们期待的TS6真的来啦！你准备怎样为霉霉新专花式打call？！,http://p1.music.126.net/TI6LTpc6ixxRmx56Ll-a4A==/109951163057234195.jpg,43万,2017-11-06,http://vodkgeyttp8.vod.126.net/cloudmusic/mv/20171106033447/58e45418-2c4b-4026-af0f-850e5a5429e0/930cc35822ce61fe1507af4c6d92b69e.mp4?wsSecret=03ec1ff848eff88b303be3186157de50&wsTime=1557752289,,,
325218,Teardrops On My Guitar,Taylor Swift,,http://p1.music.126.net/JB5RevBKd91N4PwT6_BGTg==/8978611952484398.jpg,31万,2007-01-01,http://vodkgeyttp8.vod.126.net/cloudmusic/YDIhIDAkIDAgYmAhJGAwYA==/mv/325218/3d205c4738e6f1ea11d2b2ae3ad958eb.mp4?wsSecret=ad242a2cfe9a2dad5b8d74f5ff061ac3&wsTime=1557752290,,,
