music_id,music_img,music_name,music_author,music_album
492833245,http://p2.music.126.net/VnPWLqggov2nUI0mDtelTg==/18609234302069390.jpg?param=130y130,Bittersweet Chocolate,mr. hong,Bittersweet Chocolate
480575380,http://p2.music.126.net/EuCYgB7qz-zMsLpAnNHsiQ==/19167786207169582.jpg?param=130y130,february,luvbird,february
447279806,http://p1.music.126.net/-MlTa8I43p2D28GoHRNM0Q==/18818141511043441.jpg?param=130y130,Sweater Weather,Jayv,Sweater Weather
1364220373,http://p1.music.126.net/rZTXdImPtkVnbgEEYoltqw==/109951164061914232.jpg?param=130y130,"A Whole New World (End Title) (From ""Aladdin"")",ZAYN,Zhavia Ward
441102482,http://p2.music.126.net/s0RHi6Oz0WshynpTZHezyQ==/2946691245586885.jpg?param=130y130,How Far I'll Go,Auli'i Cravalho,Moana (Original Motion Picture Soundtrack) [Deluxe Edition]
441102484,http://p1.music.126.net/s0RHi6Oz0WshynpTZHezyQ==/2946691245586885.jpg?param=130y130,How Far I'll Go (Reprise),Auli'i Cravalho,Moana (Original Motion Picture Soundtrack) [Deluxe Edition]
441102488,http://p2.music.126.net/s0RHi6Oz0WshynpTZHezyQ==/2946691245586885.jpg?param=130y130,I Am Moana (Song of the Ancestors),Auli'i Cravalho,Moana (Original Motion Picture Soundtrack) [Deluxe Edition]
516770185,http://p1.music.126.net/OceJvgHZpfaDonkeymva_g==/18346451021849233.jpg?param=130y130,Ring in the Season,Idina Menzel,Josh Gad
516770187,http://p1.music.126.net/OceJvgHZpfaDonkeymva_g==/18346451021849233.jpg?param=130y130,Ring in the Season (Reprise),Idina Menzel,Olaf's Frozen Adventure (Original Soundtrack)
516770190,http://p2.music.126.net/OceJvgHZpfaDonkeymva_g==/18346451021849233.jpg?param=130y130,When We're Together,Idina Menzel,Kristen Bell
559754513,http://p1.music.126.net/-GGqPFzBOP3M88s76pMfWw==/109951163293563281.jpg?param=130y130,"Do You Want to Build a Snowman? (From ""Frozen: The Broadway Musical"")",Mattea Conforti,Ayla Schwartz
559754514,http://p2.music.126.net/-GGqPFzBOP3M88s76pMfWw==/109951163293563281.jpg?param=130y130,"For the First Time in Forever (From ""Frozen: The Broadway Musical"")",Caissie Levy,Patti Murin
559754517,http://p1.music.126.net/-GGqPFzBOP3M88s76pMfWw==/109951163293563281.jpg?param=130y130,"Dangerous to Dream (From ""Frozen: The Broadway Musical"")",Caissie Levy,Original Broadway Cast of Frozen
559754523,http://p2.music.126.net/-GGqPFzBOP3M88s76pMfWw==/109951163293563281.jpg?param=130y130,"Let It Go (From ""Frozen: The Broadway Musical"")",Caissie Levy,Frozen: The Broadway Musical (Original Broadway Cast Recording)
559754525,http://p1.music.126.net/-GGqPFzBOP3M88s76pMfWw==/109951163293563281.jpg?param=130y130,"For the First Time in Forever (Reprise) (From ""Frozen: The Broadway Musical"")",Caissie Levy,Patti Murin
559754528,http://p1.music.126.net/-GGqPFzBOP3M88s76pMfWw==/109951163293563281.jpg?param=130y130,"Monster (From ""Frozen: The Broadway Musical"")",Caissie Levy,John Riddle
559754529,http://p2.music.126.net/-GGqPFzBOP3M88s76pMfWw==/109951163293563281.jpg?param=130y130,"True Love (From ""Frozen: The Broadway Musical"")",Patti Murin,Frozen: The Broadway Musical (Original Broadway Cast Recording)
30987536,http://p1.music.126.net/1vxTHBtshufAS5FjOJbQcw==/7899991046067633.jpg?param=130y130,"Making Today a Perfect Day - From ""Frozen Fever""",Idina Menzel, Kristen Bell
28031114,http://p2.music.126.net/7YBcHD0GzXwsVWuYez9GYA==/109951163811583814.jpg?param=130y130,Do You Want To Build A Snowman?, Kristen Bell,Frozen (Original Motion Picture Soundtrack / Deluxe Edition)
28031116,http://p1.music.126.net/7YBcHD0GzXwsVWuYez9GYA==/109951163811583814.jpg?param=130y130,For the First Time in Forever, Kristen Bell,Frozen (Original Motion Picture Soundtrack / Deluxe Edition)
28031117,http://p1.music.126.net/7YBcHD0GzXwsVWuYez9GYA==/109951163811583814.jpg?param=130y130,Love Is an Open Door, Kristen Bell,Frozen (Original Motion Picture Soundtrack / Deluxe Edition)
28031119,http://p2.music.126.net/7YBcHD0GzXwsVWuYez9GYA==/109951163811583814.jpg?param=130y130,Let It Go,Idina Menzel,Frozen (Original Motion Picture Soundtrack / Deluxe Edition)
28031125,http://p1.music.126.net/7YBcHD0GzXwsVWuYez9GYA==/109951163811583814.jpg?param=130y130,For the First Time in Forever (Reprise), Kristen Bell,Frozen (Original Motion Picture Soundtrack / Deluxe Edition)
865817599,http://p1.music.126.net/2-XY8H7h7zhdZL2goQdUaA==/109951163413788843.jpg?param=130y130,Over Getting Over You,Johann Beach,Over Getting over You
1320068263,http://p2.music.126.net/IeOjL8tH0MSDvQTgpgwK_g==/109951163621882196.jpg?param=130y130,Friends,E^ST,Life Ain't Always Roses
1347227963,http://p2.music.126.net/mzCNAvMBFY2DlRK-pGHGxQ==/109951163942154273.jpg?param=130y130,Part-Time Lover,Dabin,Claire Ridgely
1323301701,http://p2.music.126.net/drsVjnDqZmYX9M4lo02XnQ==/109951163665453612.jpg?param=130y130,Vibrations,Gill Chang,Stonefox
1352831754,http://p2.music.126.net/HcvtvaE2KpPFGQjQrm5dDw==/109951163936825876.jpg?param=130y130,Concrete Heart,Vassy,Disco Fries
1350187829,http://p2.music.126.net/HCivMgr5Lmpj7g5mk7o-dQ==/109951163906309446.jpg?param=130y130,So Cold,Mahalo,DLMT
536623709,http://p1.music.126.net/VAPw8xWseXRN7fTdh2nFoA==/109951163161310358.jpg?param=130y130,Open Invite,Prince Fox,Open Invite
575015436,http://p2.music.126.net/5E9Bk5dSiC9DFj9STFo7BA==/109951163405405440.jpg?param=130y130,2 Gone,CVBZ,2 Gone
513360457,http://p1.music.126.net/QUFcXG9FEYHZgueOpitFQA==/109951163254124406.jpg?param=130y130,Pitfalls,Sistek,TUDOR
1346466043,http://p1.music.126.net/6BL5Sb8hIxvLPHHTOGoeSQ==/109951163867669273.jpg?param=130y130,Too Late,We Architects,Abi F Jones
1337296869,http://p1.music.126.net/7BWImB0yz-LQt3FRbT9YCw==/109951163771038764.jpg?param=130y130,Million Dollar Mood,WEALTHYSELF,Miranda Glory
1338352431,http://p1.music.126.net/KsH4F_SceXeefYS8vDdn3w==/109951163783211868.jpg?param=130y130,Throwback,Delaney Jane,Shaun Frank
1347814906,http://p2.music.126.net/OPighhh0z5Asqx-Wp542XA==/109951163909357529.jpg?param=130y130,Used To,James Carter,Kaii
1325453694,http://p1.music.126.net/63yzL8guy8lSaohM7g8yFw==/109951163665749229.jpg?param=130y130,Feel It Too,Cadmium,Timmy Commerford
489998509,http://p1.music.126.net/mgwXHp1nn_-Bn9FSai6B1A==/18933590230538676.jpg?param=130y130,Wildcard (Nolan van Lith Remix),Mickey Valen,Nolan Van Lith
1343207953,http://p1.music.126.net/4KmCaYUe9z_eJ6uQXtg7Rw==/109951163913712884.jpg?param=130y130,easy,Henri Pfr,Susan H
1343137578,http://p1.music.126.net/-e5x5zL4uGEC5l5T1AaP-g==/109951163951132709.jpg?param=130y130,Shy Away,Kill The Buzz,HENAO
1359180682,http://p2.music.126.net/QRyIoKKh4LL45n3Z3HAMoQ==/109951164003595850.jpg?param=130y130,5 Seconds of Summer-Youngblood（5 Seconds of Summer / Dorothy☽✥ remix）,5 Seconds of Summer,Dorothy☽✥
573540559,http://p1.music.126.net/kXHWc4p3DsZIyRddSYk77A==/109951163355141557.jpg?param=130y130,The Half,Ruben,The Half
554242031,http://p2.music.126.net/a9EVon3DG-wG4t8ZVZIpRQ==/109951163524112750.jpg?param=130y130,Worry,Felix Cartal,Victoria Zaro
1339722660,http://p1.music.126.net/gjdre11aNySw0v5EPG7fHQ==/109951163809310337.jpg?param=130y130,F121【复鼓 一代女皇 】经典咚鼓 Andy晓夜mix-F121【复鼓 一代女皇 】经典咚鼓 Andy晓夜mix（Andy晓夜 remix）,Andy晓夜,F121【复鼓 一代女皇 】经典咚鼓 Andy晓夜mix
1363967918,http://p1.music.126.net/dmrbghspw-Yoh5Fwi5lhJg==/109951164045732358.jpg?param=130y130,隔壁老樊-多想在平庸的生活拥抱你（DJ阿超 咚咚鼓 Rmx）.（DJ阿超 remix）,DJ阿超,阿超Remix作品集
1357210886,http://p2.music.126.net/ycp3Chhv3-UBYls4ZXUisQ==/109951163985009165.jpg?param=130y130,陈雪凝-绿色（咚鼓ProgHouse）（DJ阿祥remix）（DJ_King阿祥 remix）,阿祥,2019抖音流行中文舞曲DJ(咚鼓)ProgHouse等风格精选
1339299138,http://p2.music.126.net/tt6qAyU2oXsFHXdl-ZeoEQ==/109951163790036332.jpg?param=130y130,许慧欣-七月七日晴（咚鼓版）（浪子康 / 黄家旺 / 支柱 / 豪大大 remix）,浪子康,黄家旺
1323508060,http://p1.music.126.net/ikDSmMvwKx3EN1vxZaWUVQ==/109951163651558028.jpg?param=130y130,Xun（易硕成）-可惜我不是她（咚鼓版）（浪子康 / 杨洪才 remix）,浪子康,杨洪才
1348939564,http://p2.music.126.net/teWHnEwahhUtdFqcT_tm0Q==/109951163893047169.jpg?param=130y130,陪你去闯荡 陪你去疯狂【抖音热播咚鼓版】（Cover：广东雨神）,陪你到底【抖音热播】,${escape(x.user.nickname)}
1338418666,http://p2.music.126.net/rkTsn_EuJSAuO9Xq91fqwg==/109951163782506389.jpg?param=130y130,刘德华-一起走过的日子（Dj阿超修改咚鼓版）（DJ阿超 remix）,DJ阿超,抖音热播DJ合集
1338422465,http://p1.music.126.net/rkTsn_EuJSAuO9Xq91fqwg==/109951163782506389.jpg?param=130y130,林忆莲-为你我受冷风吹（Dj阿超修改咚鼓版）（DJ阿超 remix）,DJ阿超,抖音热播DJ合集
1336181973,http://p1.music.126.net/51sGo2hLkvaAdlp4CD1jMg==/109951163756064604.jpg?param=130y130,群星-像我这样的人（咚鼓版）（浪子康/豪胖胖/安筱冷 Remix）,浪子康,豪胖胖
1363034797,http://p2.music.126.net/HKRMgfcOCUJ7kR7j2krrpA==/109951164047623740.jpg?param=130y130,陈雪凝-你的酒馆对我打了烊（咚鼓DJ阿祥mix）（阿祥 remix）,阿祥,陈雪凝 - 你的酒馆对我打了烊 (DJ阿祥Mix)
1339831282,http://p2.music.126.net/kmrQhtOf6bObB2qCL5_PzA==/109951163998187153.jpg?param=130y130,故以北-顶级包厢神曲饮水上头(咚鼓)（故以北 / 白小阳 remix）,MC药材,白小阳
1334276631,http://p2.music.126.net/N0lp43st7XIEfBBBmLHALg==/109951163733859400.jpg?param=130y130,马旭东-入戏太深(电音咚鼓版) (Cover 马旭东)（蔡耀轩 remix）,蔡耀轩,入戏太深
1364967127,http://p2.music.126.net/Lf74BaTCJzObdKUmOOUZiQ==/109951164073182718.jpg?param=130y130,老王乐队-我还年轻（DJ阿超 咚咚鼓 Rmx）（DJ阿超 Remix）,DJ阿超,给我一瓶酒，再给我一支烟
1361962028,http://p1.music.126.net/dmrbghspw-Yoh5Fwi5lhJg==/109951164045732358.jpg?param=130y130,孙露-祝你一路顺风（DJ阿超 咚咚鼓 Rmx）（DJ阿超 remix）,DJ阿超,阿超Remix作品集
1357280208,http://p2.music.126.net/a38n1s2wxiOuR90mIRWonA==/109951163983013104.jpg?param=130y130,隔壁老樊-我曾（咚鼓版）（浪子康 / 豪大大 / 黄家旺 remix）,浪子康,豪大大
1350398999,http://p2.music.126.net/M2YWEJFdYR3de68Vurq1Gg==/109951163907267959.jpg?param=130y130,世界突然变得好安静-杨硕（女声咚鼓版）（Cover：黄建华）,DJ杨硕,抖音2019最火BGM
1350066653,http://p1.music.126.net/E3WEit2S1JJdC2LIJpam9g==/109951163904008282.jpg?param=130y130,张泽熙-那个女孩（DJ咚鼓版）_韩子曦MIX（韩子曦 remix）,韩子曦,那个女孩
538782194,http://p2.music.126.net/lgy1OWcCNE5YHix-lpX2Dg==/109951163176545521.jpg?param=130y130,Chris Menina - What are words（咚鼓）（DJ Mr.Zi remix）,DJ Mr.Zi,风火神轮
1336191084,http://p2.music.126.net/51sGo2hLkvaAdlp4CD1jMg==/109951163756064604.jpg?param=130y130,群星-秋殇别恋（咚鼓版）（浪子康/豪胖胖/安筱冷 Remix）,浪子康,豪胖胖
1363489396,http://p1.music.126.net/Nz_iMW6sd2cSmWp9WGpTrQ==/109951164053164244.jpg?param=130y130,DAISHI DANCE-take me hand（咚鼓版）（浪子康 Remix）,浪子康,我是好人
439076364,http://p1.music.126.net/CPr8xU2f2XlLfJ_WitrDCw==/18288176905267240.jpg?param=130y130,Solo Dance,Martin Jensen,Solo Dance
32022492,http://p1.music.126.net/J6MMuXwh98BTXmtU1SrciQ==/7747158930354323.jpg?param=130y130,DANCIN KRONO REMIX,Aaron Smith,DANCIN (KRONO REMIX)
16375205,http://p1.music.126.net/Mkkf31mea5SQVMcBg8lDCg==/701488418528081.jpg?param=130y130,Right Now (Na Na Na),Akon,Right Now (Na Na Na)
2526625,http://p1.music.126.net/dUSiZ5ASRpWgaq9OTMtoDw==/860917604602698.jpg?param=130y130,Booty Music,Deep Side,Git Fresh
34766592,http://p2.music.126.net/zfnDzl5nIV9U4fgr6EVWZQ==/3344714372486748.jpg?param=130y130,Rhythm Of the Night (Hotel Garuda Remix),Hotel Garuda,Corona
1352975734,http://p2.music.126.net/bwEaVcgfEZudTn60PPRYNQ==/109951163938325636.jpg?param=130y130,"SOLO (BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA"")",JENNIE,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA"""
557704117,http://p1.music.126.net/QkQZkw_o9hGIcYQGxQgHAA==/109951163683694959.jpg?param=130y130,Solo,Clean Bandit,Demi Lovato
439121233,http://p1.music.126.net/0VY_IeJo5ACPDhTWilamuw==/18610333812708197.jpg?param=130y130,Dancin (Krono Remix),Aaron Smith,Luvli
546722490,http://p2.music.126.net/aAzMb822IWN_-2fMugwdDg==/109951163797686794.jpg?param=130y130,No Matter What,Bougenvilla,Albert Neve
558148812,http://p2.music.126.net/Tv13dSHu71UBDxF__K_pwA==/109951163286468089.jpg?param=130y130,Shiva (Radio Edit),MD DJ,DJ Dark
1357856875,http://p2.music.126.net/4U9QAi-6HCxMWPjVL2q7-Q==/109951163989050673.jpg?param=130y130,Boomerang（HINA Bootleg）,HINA,Boomerang（HINA Bootleg）
106212,http://p2.music.126.net/3WTaVDR2DCSciAXGqiFicg==/37383395345354.jpg?param=130y130,Love The Way You Lie,Jason Chen,"The Covers, Vol. 1"
1347814906,http://p2.music.126.net/OPighhh0z5Asqx-Wp542XA==/109951163909357529.jpg?param=130y130,Used To,James Carter,Kaii
26060065,http://p2.music.126.net/b2nl6jsVbqj23IV8dVvJcg==/7766950139663735.jpg?param=130y130,Counting Stars,OneRepublic,Native (Deluxe Version)
497616880,http://p2.music.126.net/N3jQuLaolBNv9xn0QVxknQ==/109951162922568240.jpg?param=130y130,Ride It (Regard Remix),remix,remix
4172700,http://p2.music.126.net/6mQbFNWxHHIUPmfZs7hwcg==/2535473813685128.jpg?param=130y130,Payphone,Maroon 5,Wiz Khalifa
34749984,http://p2.music.126.net/MmvWdvMVuFHxg_QfKF9hxQ==/3252355395967867.jpg?param=130y130,Hold On (Radio Edit),Moguai,Cheat Codes
1360659427,http://p2.music.126.net/V3dGRiNG7Xs2uRAhyowKbQ==/109951164017752201.jpg?param=130y130,Sexy lady (Original Mix),安筱冷,Sexy lady
1360649733,http://p1.music.126.net/sOpJSqPdjrTV99FjLdiS9g==/109951164018178592.jpg?param=130y130,丁当-猜不透（抖音咚鼓）（北笙 Remix）,北笙,猜不透（抖音版）
472167986,http://p2.music.126.net/AXHvmIAi3UOtoY36ONJBxw==/109951162908136991.jpg?param=130y130,so weak（female voice mix）,李柄桦(慕辰）,so weak
1297494185,http://p1.music.126.net/1eO4822iG6x2lkne2Ukyzg==/109951163434425139.jpg?param=130y130,ghost,Megumi Acorda,ghost
34200499,http://p2.music.126.net/BLgU2W8lM_LU7gOCZQHhyA==/3343614860519910.jpg?param=130y130,Shalala,Moses Gunn Collective,Mercy Mountain
504264242,http://p1.music.126.net/JqL3nSlaj1RSP5vx1t-Z9g==/109951163020043122.jpg?param=130y130,dancing,mellow fellow,dancing
26509205,http://p1.music.126.net/s8FaVT-bHGYJwzHcH5Jhwg==/109951163371308087.jpg?param=130y130,Sweet Bird,Young Hunting,Hazel
530057917,http://p1.music.126.net/H1pD1zRRATdAH-0mbXXIzQ==/109951163109131334.jpg?param=130y130,Nice to See You,Vansire,Floor Cry
28279269,http://p1.music.126.net/Q9lcj-AWz9EWyJ-eHpis7g==/5869193069226214.jpg?param=130y130,Condensedindents,"She, Sir",Go Guitars
21965519,http://p2.music.126.net/PhDownXZne5h4yuRNZodVw==/18780758115730710.jpg?param=130y130,Deep One Perfect Morning,The Jesus and Mary Chain,Darklands
19304285,http://p2.music.126.net/4AohsHTRjQ4CUcElcvNamg==/2535473815182435.jpg?param=130y130,Bedroom Shadows,The High Dials,Anthems for Doomed Youth
17417067,http://p1.music.126.net/Mc-BQDw2rLc7ltWXcm71kQ==/776255209251500.jpg?param=130y130,Air Conditioning,Diiv,Oshin
19902626,http://p1.music.126.net/6AFQAmJ6_juQDlLkkYjtFw==/2528876745382714.jpg?param=130y130,Shook Down,Yuck,Yuck
27569931,http://p2.music.126.net/EOdJgC5_bTFEG4rAHJ3QSA==/6633353650999406.jpg?param=130y130,Plastic Sea,Minks,X-Rated Poetry
4281510,http://p1.music.126.net/eRcGwwTLF_p3fRuvd8KZjg==/6632254139426630.jpg?param=130y130,Dagger,Slowdive,Souvlaki
483905050,http://p1.music.126.net/2I2K5urEApYC4PNMtKcRzQ==/18517974836942745.jpg?param=130y130,Crave,Ruby Haunt,Crush
1307473639,http://p2.music.126.net/xa_9E77HUiQUdsCWwcHkOw==/109951163534309771.jpg?param=130y130,Car Park,Fenne Lily,On Hold
16847752,http://p1.music.126.net/KfCFTKauNWwaLNStWuX1xg==/2540971372169530.jpg?param=130y130,Into Black,Blouse,Blouse
567366115,http://p2.music.126.net/oqMmFPskLUFErsGXNnsYFw==/109951163315392382.jpg?param=130y130,Lonely Zone,Vansire,RuRu
35253994,http://p1.music.126.net/9Uruvak02CNBSUjMRlHGSQ==/3382097767439833.jpg?param=130y130,Lady Daydream,Mr Twin Sister,Color Your Life
19187606,http://p2.music.126.net/p6G9asJtdVDfzHkxPmpmsA==/109951164019715956.jpg?param=130y130,The White Season,Still Corners,Creatures of an Hour
33111144,http://p2.music.126.net/ZaCC-g_q0RWUUqw6uz5EjA==/2900511676539888.jpg?param=130y130,15 Ativan (Song for Erika),Foxes in Fiction,Swung from The Branches
3581577,http://p2.music.126.net/pE8rFZ2wSanStb9o5ej-SA==/717981092979049.jpg?param=130y130,A Heart Disease Called Love,The Field Mice,Skywriting + Singles
1363997611,http://p1.music.126.net/8q6mE37HyTiQWc7v7Ks-yg==/109951164048285274.jpg?param=130y130,孙方-爱情有时很残忍（李雪飞 Remix）,李雪飞,爱情有时很残忍
1336131088,http://p1.music.126.net/i9SHBgAbPjshNNofar-Rqw==/109951163755380792.jpg?param=130y130,干就完了 (DJ版),罗钢,干就完了
1337584549,http://p1.music.126.net/OGM2Qk-10CM0oNmNKiopAw==/109951163816854091.jpg?param=130y130,光辉岁月（国语完整版）,DJ杨硕,郝琪力
1358554236,http://p1.music.126.net/31_EEH2M71zU8oREcwcdCQ==/109951163760803424.jpg?param=130y130,爱江山更爱美人（Cover：李丽芬）,阿虾,翻唱
1308348956,http://p2.music.126.net/0oB9i_Q13N51rNt_H9ioGA==/109951163638148656.jpg?param=130y130,姑娘（Cover：王北车）,隔壁老樊,你是姑娘不是我的新娘
1357999894,http://p1.music.126.net/H6dt7IgvXNWhRM_w7XbcqQ==/109951163990575387.jpg?param=130y130,归去来兮,花粥,一碗
1360740361,http://p2.music.126.net/TbRvIv16aNwQfR6z72YhUQ==/109951164018878855.jpg?param=130y130,心如止水（Cover：Ice Paper）,蓝心羽,一些奇思妙想
114369,http://p2.music.126.net/a6dvfPjXRT2TNk0cBZHR7g==/60473139533392.jpg?param=130y130,最近,李圣杰,音乐十年李圣杰唯一精选
1341964346,http://p1.music.126.net/LiRR__0pJHSivqBHZzbMUw==/109951163816225567.jpg?param=130y130,你的酒馆对我打了烊,陈雪凝,你的酒馆对我打了烊
1360649733,http://p2.music.126.net/sOpJSqPdjrTV99FjLdiS9g==/109951164018178592.jpg?param=130y130,丁当-猜不透（抖音咚鼓）（北笙 Remix）,北笙,猜不透（抖音版）
1351551838,http://p1.music.126.net/DA2L6BtzxGM1xGq6yRHOPw==/109951163922511839.jpg?param=130y130,我愿意平凡的陪在你身旁,王七七,我愿意平凡的陪在你身旁
1357816405,http://p1.music.126.net/mKhOfpO72lu1vrXbXohX8A==/109951163988545723.jpg?param=130y130,只是太爱你,丁芙妮,只是太爱你
1331835608,http://p2.music.126.net/kcFSZnjNATc28SAigW3qAw==/109951163708975385.jpg?param=130y130,牧马城市（Cover：毛不易）（Cover：米唐悠悠）,澹台轩,一只小白兔
487885426,http://p1.music.126.net/4y7L-7u0MYecYqjY_k8AYg==/109951162962767182.jpg?param=130y130,余香,张小九,余香
1354360129,http://p1.music.126.net/Sm_REeeJRjGXwmm6fIj3gg==/109951163951907319.jpg?param=130y130,你的酒馆对我打了烊（Cover：陈雪凝）,榆林,我的酒馆不打烊
1321378753,http://p1.music.126.net/TfNdaxiZXyLGg_ezf4e9aA==/109951163645926048.jpg?param=130y130,欠我个未来,平凡的艾岩,欠我个未来
1348548292,http://p1.music.126.net/0lTZqHtNKlSNUladoc0DZQ==/109951163903233984.jpg?param=130y130,伪装,大壮,伪装
1329713104,http://p2.music.126.net/7x-4eAq4gaqw88NNyeOeGQ==/109951163661427843.jpg?param=130y130,赢在江湖（Cover：姜鹏）,蕾蕾的小麦霸们,张振轩
488839448,http://p2.music.126.net/M5GqIvC3kujC62-k2nX7YA==/109951163024969461.jpg?param=130y130,걱정말아요 그대,全仁权,전인권 4집(전인권과 안 싸우는 사람들)
521778500,http://p2.music.126.net/HlT_w9hYI0HlCgdcSM4_ow==/109951163073949026.jpg?param=130y130,雪十郎 - 伤过的心,小鱼儿YT,《雪十郎 - 伤过的心 Remix》
1313102149,http://p1.music.126.net/hYEsxwZrxUlCdDBAy4B6NA==/109951163573440095.jpg?param=130y130,RIP,Croosh,RIP
1323099451,http://p1.music.126.net/AFaw9iYY37OiEFgJkkJXmQ==/109951163648118624.jpg?param=130y130,Sad,HYE SUNG,Sad
1294924438,http://p1.music.126.net/XQv-RsOg1OkJsirwZZc1MQ==/109951163422681478.jpg?param=130y130,hide ,YvngCrow,lil lucy
437292537,http://p1.music.126.net/TVb6zIIYm5d0Di6WfcbUJw==/18756568859042638.jpg?param=130y130,hate,mysticphonk,Peep
437605123,http://p1.music.126.net/7Wa6zGbB9xfI3RjupvLnIA==/3420580746938504.jpg?param=130y130,gone,Flexshomaru,EndyEnds
464647347,http://p2.music.126.net/wfNoGj-cCNXjPec0J4yhMw==/18600438208924059.jpg?param=130y130,Birch,Rivilin,Birch
2014218,http://p1.music.126.net/7WmsfYtDW-Tv2jwUuFjjrQ==/109951163092091683.jpg?param=130y130,Ditch,The Partisan Seed,Indian Summer
545350938,http://p2.music.126.net/8TMjdt2YSoNKuhaXETgbJA==/109951163191729177.jpg?param=130y130,NUMB,XXXTENTACION,?
516320022,http://p2.music.126.net/Ir8c09BC4gklwq7rs7gc3w==/109951163053398635.jpg?param=130y130,Winter,pain,Winter
425828428,http://p1.music.126.net/OkaCcikhsKx9gfQgneci3A==/1408474409364857.jpg?param=130y130,Family,OmenXIII,____
425684549,http://p2.music.126.net/iO8nkVcmklsJKNTnebUKmw==/1400777828238382.jpg?param=130y130,Kill Me,OmenXIII,Forgotten Frames
1303019276,http://p2.music.126.net/Mvls_K7klzCejS78LREySA==/109951163488957692.jpg?param=130y130,2 soon,keshi,2 soon
573581511,http://p1.music.126.net/IUloqF8RsxtUxsaakmhd-Q==/109951163368561955.jpg?param=130y130,tonight,demxntia,goodnight
1347693006,http://p1.music.126.net/tcUB_k6sSTK_l1GeORP63w==/109951163881576494.jpg?param=130y130,outside,SoLonely,outside
482395383,http://p1.music.126.net/4xfX4WjuBDhiZ77vNSg3Mg==/18923694625814760.jpg?param=130y130,Passion,shogonodo,Passion
530995663,http://p2.music.126.net/mlNOBDySBic5qtJ1s1bMng==/109951163115398601.jpg?param=130y130,Worries,SoLonely,Worries
454438064,http://p1.music.126.net/r_csSJvjcqqb8QDuB9fR7w==/3420580760100789.jpg?param=130y130,In Need,Gert Taberner,In Need
483242655,http://p1.music.126.net/avKL-yIlJFeUPq4RmBvm_A==/18610333813653303.jpg?param=130y130,AS I AM,TRENDEN,AS I AM
566442056,http://p1.music.126.net/B26mRy-umW0xFel0L8J31w==/109951163313864699.jpg?param=130y130,fly away,lilwaterbed,Babyfaygo
544553108,http://p2.music.126.net/hqsXUK1HdpwGi-ZsVBIkYA==/109951163187067942.jpg?param=130y130,changes,XXXTENTACION,changes
1332792934,http://p2.music.126.net/W3IuavAhIPIeBZ6WzDAnXg==/109951163793076538.jpg?param=130y130,只能拼自己(DJ版),沐泽,热播电音旋律
452997125,http://p1.music.126.net/zIrGHMRl4u8uYjx7zH9EVg==/18665309394734405.jpg?param=130y130,"两分钟的骚曲儿,顶级享受",枫宇辰,林中鸟DJ
452986223,http://p2.music.126.net/ZYgkrrH324Wmh93lKQPqvg==/18770862511098526.jpg?param=130y130,夏日忧郁 (DJ版),枫宇辰,墨尔本弹跳
462516598,http://p2.music.126.net/ghGNAeHmZ2y9PQjVYJk6Ow==/18973172648906611.jpg?param=130y130,苏荷摇电音 (Mash Up),枫宇辰,枫宇辰DJ串烧精选集
452997280,http://p1.music.126.net/qDiDP_OHckfGH7MjgotvlA==/18604836255308149.jpg?param=130y130,电音之王 (DJ版),枫宇辰,苏喂苏喂苏喂
460323903,http://p2.music.126.net/CfP4l9jmNEfHlY64luhu0Q==/18548761162360182.jpg?param=130y130,向往的生活,六月,枫宇辰
452986168,http://p2.music.126.net/Ih0NXeiNtBgh_aYxSm8JQA==/18643319162283807.jpg?param=130y130,囧架架 (斯卡拉DJ加快版),枫宇辰,快手DJ音乐
453268570,http://p1.music.126.net/BFqfZPm4iNiQrzeW_5anWw==/18693896697166907.jpg?param=130y130,欧美精选电音串烧 (Remix),枫宇辰,DJ马哥
453291401,http://p2.music.126.net/BFqfZPm4iNiQrzeW_5anWw==/18693896697166907.jpg?param=130y130,硬气电音 (DJ版本),枫宇辰,DJ马哥
460514117,http://p1.music.126.net/CTDgKnsgytk58SkxSf6MSw==/18581746511203220.jpg?param=130y130,顶级车载,六月,枫宇辰
452997343,http://p2.music.126.net/TuQQ-2Xd7kY67zWaDWaYrg==/18629025511128419.jpg?param=130y130,英雄联盟 (LOL音效),枫宇辰,英雄联盟
452986188,http://p2.music.126.net/zIrGHMRl4u8uYjx7zH9EVg==/18665309394734405.jpg?param=130y130,刘华强经典语录DJ,枫宇辰,林中鸟DJ
462523501,http://p1.music.126.net/ghGNAeHmZ2y9PQjVYJk6Ow==/18973172648906611.jpg?param=130y130,咚咚咚开场2017快手红曲精选集 (DJ版),枫宇辰,枫宇辰DJ串烧精选集
1305367506,http://p2.music.126.net/DXp8cZ4KFqQMtcblUwM64Q==/109951163520442679.jpg?param=130y130,俄舞魅音 (Remix),枫宇辰,俄舞
463840643,http://p2.music.126.net/dnsY1MnpjA3q1U8st8vemg==/19046839927973358.jpg?param=130y130,风火轮萨克斯,枫宇辰,潮牌慢摇吧-trend music club
